city_id,hotel_name,hotel_lat,hotel_long,hotel_description,hotel_link,hotel_score
1,Le Pilo,48.6242451,2.1252812,"Situé à Saint-Malo, à seulement 300 mètres de la plage de Bon Secours, l'établissement Le Pilo propose un hébergement en bord de mer avec connexion Wi-Fi gratuite. ",https://www.booking.com/hotel/fr/le-pilori.fr.html?aid=304142&label=gen173nr-1FCAQoggJCFXNlYXJjaF9zdCBtYWxvIGZyYW5jZUgNWARoFYgBAZgBDbgBGMgBDdgBAegBAfgBA4gCAagCBLgCq56CnAbAAgHSAiRlYjdkYTc0OS1hYWM0LTQ4YmUtYjQ1MC0wMTdiYjg1MjJkZWHYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=358044d5fed801e1&srepoch=1669369644&from_beach_sr=1&beach_sr_walking_distance=198&from=searchresults#hotelTmpl,9.7
1,Apartment Le 1727,48.649518,-2.0260409,Hébergement géré par un particulier,https://www.booking.com/hotel/fr/apartment-le-1725-1727.fr.html?aid=304142&label=gen173nr-1FCAQoggJCFXNlYXJjaF9zdCBtYWxvIGZyYW5jZUgNWARoFYgBAZgBDbgBGMgBDdgBAegBAfgBA4gCAagCBLgCq56CnAbAAgHSAiRlYjdkYTc0OS1hYWM0LTQ4YmUtYjQ1MC0wMTdiYjg1MjJkZWHYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=358044d5fed801e1&srepoch=1669369644&from_beach_sr=1&beach_sr_walking_distance=295&from=searchresults#hotelTmpl,9.7
1,Residence Reine Marine,48.649518,-2.0260409,"Situé à seulement 5 minutes à pied de la plage, l'Apartment Le 1725 - Le 1727 propose un hébergement à Saint-Malo, dans un bâtiment historique construit en 1727. ",https://www.booking.com/hotel/fr/residence-reine-marine.fr.html?aid=304142&label=gen173nr-1FCAQoggJCFXNlYXJjaF9zdCBtYWxvIGZyYW5jZUgNWARoFYgBAZgBDbgBGMgBDdgBAegBAfgBA4gCAagCBLgCq56CnAbAAgHSAiRlYjdkYTc0OS1hYWM0LTQ4YmUtYjQ1MC0wMTdiYjg1MjJkZWHYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=358044d5fed801e1&srepoch=1669369644&from_beach_sr=1&beach_sr_walking_distance=96&from=searchresults#hotelTmpl,8.3
1,Cap à l'Ouest by Cocoonr,48.649518,-2.0260409,"Située sur la plage la résidence vous offre un panorama exceptionnel sur la baie de saint-malo Piscine couverte et chauffée, hammam, parking gratuit, accès direct à la plage, à quelques minutes du ce...",https://www.booking.com/hotel/fr/le-cap-a-l-ouest.fr.html?aid=304142&label=gen173nr-1FCAQoggJCFXNlYXJjaF9zdCBtYWxvIGZyYW5jZUgNWARoFYgBAZgBDbgBGMgBDdgBAegBAfgBA4gCAagCBLgCq56CnAbAAgHSAiRlYjdkYTc0OS1hYWM0LTQ4YmUtYjQ1MC0wMTdiYjg1MjJkZWHYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=358044d5fed801e1&srepoch=1669369644&from_beach_sr=1&beach_sr_walking_distance=95&from=searchresults#hotelTmpl,8.9
1,Gîtes Du Manoir Du Haut Salmon,48.649518,-2.0260409,"Le Cap à l'Ouest by Cocoonr est situé à Saint-Malo, à 200 mètres de la plage Eventail et à 400 mètres de celle du Sillon, dans une région propice à la randonnée. ",https://www.booking.com/hotel/fr/ga-r-tes-du-manoir-du-haut-salmon.fr.html?aid=304142&label=gen173nr-1FCAQoggJCFXNlYXJjaF9zdCBtYWxvIGZyYW5jZUgNWARoFYgBAZgBDbgBGMgBDdgBAegBAfgBA4gCAagCBLgCq56CnAbAAgHSAiRlYjdkYTc0OS1hYWM0LTQ4YmUtYjQ1MC0wMTdiYjg1MjJkZWHYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=358044d5fed801e1&srepoch=1669369644&from_beach_sr=1&from=searchresults#hotelTmpl,7.5
1,LES AMARRES - Maison familiale 3 chambres - Jardin et place de parking,48.649518,-2.0260409,Hébergement géré par un particulier,https://www.booking.com/hotel/fr/les-amarres-maison-familiale-3-chambres-jardin-et-place-de-parking.fr.html?aid=304142&label=gen173nr-1FCAQoggJCFXNlYXJjaF9zdCBtYWxvIGZyYW5jZUgNWARoFYgBAZgBDbgBGMgBDdgBAegBAfgBA4gCAagCBLgCq56CnAbAAgHSAiRlYjdkYTc0OS1hYWM0LTQ4YmUtYjQ1MC0wMTdiYjg1MjJkZWHYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=358044d5fed801e1&srepoch=1669369644&from_beach_sr=1&beach_sr_walking_distance=1185&from=searchresults#hotelTmpl,9.2
1,La Maison des Armateurs,48.6490907,-2.0245093,"Ce manoir datant du XVème siècle vous accueille à Saint-Malo. L'établissement Gîtes Du Manoir Du Haut Salmon propose un gîte indépendant doté d'une connexion Wi-Fi gratuite, d'un domaine de 8 hectares...",https://www.booking.com/hotel/fr/la-maison-des-armateurs.fr.html?aid=304142&label=gen173nr-1FCAQoggJCFXNlYXJjaF9zdCBtYWxvIGZyYW5jZUgNWARoFYgBAZgBDbgBGMgBDdgBAegBAfgBA4gCAagCBLgCq56CnAbAAgHSAiRlYjdkYTc0OS1hYWM0LTQ4YmUtYjQ1MC0wMTdiYjg1MjJkZWHYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=358044d5fed801e1&srepoch=1669369644&from_beach_sr=1&beach_sr_walking_distance=256&from=searchresults#hotelTmpl,8.5
1,Hotel De L'univers,48.8869421,2.3509982,Hébergement géré par un particulier,https://www.booking.com/hotel/fr/de-l-univers.fr.html?aid=304142&label=gen173nr-1FCAQoggJCFXNlYXJjaF9zdCBtYWxvIGZyYW5jZUgNWARoFYgBAZgBDbgBGMgBDdgBAegBAfgBA4gCAagCBLgCq56CnAbAAgHSAiRlYjdkYTc0OS1hYWM0LTQ4YmUtYjQ1MC0wMTdiYjg1MjJkZWHYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=358044d5fed801e1&srepoch=1669369644&from_beach_sr=1&beach_sr_walking_distance=74&from=searchresults#hotelTmpl,8.0
1,Hotel Ajoncs d'Or,47.855223,-3.7470657,"Situé à Saint-Malo, à 1,9 km de la plage de Rochebonne, à 2,5 km de celle d'Eventail et à 2,3 km du palais du Grand Large, l'établissement LES AMARRES - Maison familiale 3 chambres - Jardin et place...",https://www.booking.com/hotel/fr/ajoncsdor.fr.html?aid=304142&label=gen173nr-1FCAQoggJCFXNlYXJjaF9zdCBtYWxvIGZyYW5jZUgNWARoFYgBAZgBDbgBGMgBDdgBAegBAfgBA4gCAagCBLgCq56CnAbAAgHSAiRlYjdkYTc0OS1hYWM0LTQ4YmUtYjQ1MC0wMTdiYjg1MjJkZWHYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=358044d5fed801e1&srepoch=1669369644&from_beach_sr=1&beach_sr_walking_distance=253&from=searchresults#hotelTmpl,8.4
1,Best Western Alexandra,48.649518,-2.0260409,"Situé dans le centre historique de Saint-Malo, l’établissement La Maison des Armateurs vous accueille à 5 minutes à pied de la cathédrale et à 120 mètres du port de plaisance. ",https://www.booking.com/hotel/fr/best-western-alexandra.fr.html?aid=304142&label=gen173nr-1FCAQoggJCFXNlYXJjaF9zdCBtYWxvIGZyYW5jZUgNWARoFYgBAZgBDbgBGMgBDdgBAegBAfgBA4gCAagCBLgCq56CnAbAAgHSAiRlYjdkYTc0OS1hYWM0LTQ4YmUtYjQ1MC0wMTdiYjg1MjJkZWHYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=358044d5fed801e1&srepoch=1669369644&from_beach_sr=1&beach_sr_walking_distance=57&from=searchresults#hotelTmpl,8.2
2,ibis budget Bayeux,49.25371695,-0.6467672176412907,"L’ibis budget Bayeux vous accueille entre Caen et Cherbourg, à proximité de la sortie 36 de la route N13 et à seulement 13 km des plages du débarquement. ",https://www.booking.com/hotel/fr/etap-bayeux.fr.html?aid=304142&label=gen173nr-1FCAQoggJCFHNlYXJjaF9iYXlldXggZnJhbmNlSA1YBGgViAEBmAENuAEYyAEN2AEB6AEB-AEDiAIBqAIEuAKxnoKcBsACAdICJDA2YzE3NTA1LWMxZWYtNDBmOC1iMjIyLTAwYjI3MzkzZDBjZdgCBeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=f71644d87e0803ce&srepoch=1669369650&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,8.1
2,Hôtel De Brunville et La Table du Grand Luxembourg,49.2764624,-0.7024738,"Situé à seulement 400 mètres de la cathédrale de Bayeux, l'Hôtel De Brunville et La Table du Grand Luxembourg propose un restaurant doté d'une cour avec jardin, au cœur de la ville médiévale. ",https://www.booking.com/hotel/fr/hoteldebrunville.fr.html?aid=304142&label=gen173nr-1FCAQoggJCFHNlYXJjaF9iYXlldXggZnJhbmNlSA1YBGgViAEBmAENuAEYyAEN2AEB6AEB-AEDiAIBqAIEuAKxnoKcBsACAdICJDA2YzE3NTA1LWMxZWYtNDBmOC1iMjIyLTAwYjI3MzkzZDBjZdgCBeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=f71644d87e0803ce&srepoch=1669369650&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,7.9
2,Churchill Hotel Bayeux Centre,49.2764624,-0.7024738,"Situé dans une rue piétonne en plein cœur du centre historique, le Churchill Hotel Bayeux Centre se trouve à seulement 400 mètres du Musée de la tapisserie de Bayeux. ",https://www.booking.com/hotel/fr/churchill-bayeux.fr.html?aid=304142&label=gen173nr-1FCAQoggJCFHNlYXJjaF9iYXlldXggZnJhbmNlSA1YBGgViAEBmAENuAEYyAEN2AEB6AEB-AEDiAIBqAIEuAKxnoKcBsACAdICJDA2YzE3NTA1LWMxZWYtNDBmOC1iMjIyLTAwYjI3MzkzZDBjZdgCBeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=f71644d87e0803ce&srepoch=1669369650&from=searchresults#hotelTmpl,8.0
2,Le Chat Qui Veille,49.2764624,-0.7024738,Hébergement géré par un particulier,https://www.booking.com/hotel/fr/gite-6-47-9-personnes-bayeux.fr.html?aid=304142&label=gen173nr-1FCAQoggJCFHNlYXJjaF9iYXlldXggZnJhbmNlSA1YBGgViAEBmAENuAEYyAEN2AEB6AEB-AEDiAIBqAIEuAKxnoKcBsACAdICJDA2YzE3NTA1LWMxZWYtNDBmOC1iMjIyLTAwYjI3MzkzZDBjZdgCBeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=f71644d87e0803ce&srepoch=1669369650&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,9.7
2,La Closerie Teranga,49.2764624,-0.7024738,"Situé à 1 km de la cathédrale Notre-Dame de Bayeux, Situé à Bayeux, l'établissement Le Chat Qui Veille dispose d'un barbecue et d'un jardin. ",https://www.booking.com/hotel/fr/la-closerie-teranga.fr.html?aid=304142&label=gen173nr-1FCAQoggJCFHNlYXJjaF9iYXlldXggZnJhbmNlSA1YBGgViAEBmAENuAEYyAEN2AEB6AEB-AEDiAIBqAIEuAKxnoKcBsACAdICJDA2YzE3NTA1LWMxZWYtNDBmOC1iMjIyLTAwYjI3MzkzZDBjZdgCBeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=f71644d87e0803ce&srepoch=1669369650&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,9.1
2,Grand appart - CENTRE HISTORIQUE - LUMINEUX - Bayeux - proche Omaha Beach,49.2764624,-0.7024738,Hébergement géré par un particulier,https://www.booking.com/hotel/fr/centre-historique-lumineux-parking-gratuit.fr.html?aid=304142&label=gen173nr-1FCAQoggJCFHNlYXJjaF9iYXlldXggZnJhbmNlSA1YBGgViAEBmAENuAEYyAEN2AEB6AEB-AEDiAIBqAIEuAKxnoKcBsACAdICJDA2YzE3NTA1LWMxZWYtNDBmOC1iMjIyLTAwYjI3MzkzZDBjZdgCBeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=f71644d87e0803ce&srepoch=1669369650&from=searchresults#hotelTmpl,8.9
2,Hotel Reine Mathilde,49.2764624,-0.7024738,"Dotée d'un jardin et d'un barbecue, La Closerie Teranga propose un hébergement à Bayeux avec une connexion Wi-Fi gratuite et une vue sur la ville. ",https://www.booking.com/hotel/fr/reine-mathilde-bayeux.fr.html?aid=304142&label=gen173nr-1FCAQoggJCFHNlYXJjaF9iYXlldXggZnJhbmNlSA1YBGgViAEBmAENuAEYyAEN2AEB6AEB-AEDiAIBqAIEuAKxnoKcBsACAdICJDA2YzE3NTA1LWMxZWYtNDBmOC1iMjIyLTAwYjI3MzkzZDBjZdgCBeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=f71644d87e0803ce&srepoch=1669369650&from=searchresults#hotelTmpl,8.4
2,Hôtel Le Bayeux,49.2764624,-0.7024738,Hébergement géré par un particulier,https://www.booking.com/hotel/fr/le-bayeux.fr.html?aid=304142&label=gen173nr-1FCAQoggJCFHNlYXJjaF9iYXlldXggZnJhbmNlSA1YBGgViAEBmAENuAEYyAEN2AEB6AEB-AEDiAIBqAIEuAKxnoKcBsACAdICJDA2YzE3NTA1LWMxZWYtNDBmOC1iMjIyLTAwYjI3MzkzZDBjZdgCBeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=f71644d87e0803ce&srepoch=1669369650&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,7.9
2,Le Castel Guesthouse,49.2764624,-0.7024738,"Doté d'une connexion Wi-Fi gratuite et offrant une vue sur la ville, le Grand appart - CENTRE HISTORIQUE - LUMINEUX - Bayeux - proche Omaha Beach est un hébergement situé à Bayeux, à seulement...",https://www.booking.com/hotel/fr/le-castel-noble-guesthouse.fr.html?aid=304142&label=gen173nr-1FCAQoggJCFHNlYXJjaF9iYXlldXggZnJhbmNlSA1YBGgViAEBmAENuAEYyAEN2AEB6AEB-AEDiAIBqAIEuAKxnoKcBsACAdICJDA2YzE3NTA1LWMxZWYtNDBmOC1iMjIyLTAwYjI3MzkzZDBjZdgCBeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=f71644d87e0803ce&srepoch=1669369650&from=searchresults#hotelTmpl,8.4
2,IKE'S Deluxe APARTMENT in Bayeux,49.2764624,-0.7024738,"L'hôtel Reine Mathilde se situe dans le quartier médiéval de Bayeux, à seulement 300 mètres du musée de la Tapisserie. ",https://www.booking.com/hotel/fr/ike-39-s-apartment.fr.html?aid=304142&label=gen173nr-1FCAQoggJCFHNlYXJjaF9iYXlldXggZnJhbmNlSA1YBGgViAEBmAENuAEYyAEN2AEB6AEB-AEDiAIBqAIEuAKxnoKcBsACAdICJDA2YzE3NTA1LWMxZWYtNDBmOC1iMjIyLTAwYjI3MzkzZDBjZdgCBeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=f71644d87e0803ce&srepoch=1669369650&from=searchresults#hotelTmpl,8.0
3,Holiday Inn Express - Le Havre Centre,49.4938975,0.1079732,"L’Holiday Inn Express - Le Havre Centre, situé dans le centre-ville du Havre et à 600 mètres de la gare SNCF, vous accueille pour un séjour professionnel et de loisirs. ",https://www.booking.com/hotel/fr/campanile-le-havre-centre.fr.html?aid=304142&label=gen173nr-1FCAQoggJCFnNlYXJjaF9sZSBoYXZyZSBmcmFuY2VIDVgEaBWIAQGYAQ24ARjIAQ3YAQHoAQH4AQOIAgGoAgS4AreegpwGwAIB0gIkNzJjZDE5M2ItY2I5OS00NDM0LWIyNzktNmYyOWNhZmVhY2Q22AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=dfd744db22d600dc&srepoch=1669369656&from_beach_sr=1&beach_sr_walking_distance=2558&from=searchresults#hotelTmpl,8.2
3,Premiere Classe Le Havre Centre-LES DOCKS,49.4938975,0.1079732,Le Premiere Classe Le Havre Centre-LES DOCKS est idéalement situé à proximité du stade Océane et des quais. Vous profiterez d’un accueil personnalisé 24h/24 avec parking privé et sécurisé. ,https://www.booking.com/hotel/fr/premiere-classe-le-havre-centre.fr.html?aid=304142&label=gen173nr-1FCAQoggJCFnNlYXJjaF9sZSBoYXZyZSBmcmFuY2VIDVgEaBWIAQGYAQ24ARjIAQ3YAQHoAQH4AQOIAgGoAgS4AreegpwGwAIB0gIkNzJjZDE5M2ItY2I5OS00NDM0LWIyNzktNmYyOWNhZmVhY2Q22AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=dfd744db22d600dc&srepoch=1669369656&from_beach_sr=1&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,7.6
